,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,size,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,rain,weather,weather_description
676,34560,30.203,-84.941,2023-08-19 00:00:00,Rock Pond,True,SAC,2086.0,302.87,308.21,1013,73,297.51,10,1.8,0.0,Clear,clear sky
677,34579,35.974,-105.917,2023-09-08 00:00:00,El Valle,True,SWC,525.0,303.96,301.94,1013,10,269.35,1,4.91,0.0,Clear,clear sky
678,34927,44.787,-120.998,2023-09-17 00:00:00,Trout Creek,True,NWCC,1500.0,306.17,303.89,1014,16,277.03,0,3.09,0.0,Clear,clear sky
679,34938,40.936,-122.927,2023-08-16 00:00:00,Deep,False,ONCC,4198.0,302.48,300.99,1014,24,279.84,57,2.51,0.0,Clouds,broken clouds
680,34942,30.667,-95.751,2023-09-10 00:00:00,Gibbs Forest,False,SAC,400.0,307.52,309.22,1014,40,291.97,0,2.06,0.0,Clear,clear sky
681,34943,30.971,-93.219,2023-08-24 00:00:00,Ida,False,SAC,3641.0,309.64,310.35,1012,31,289.79,0,2.06,0.0,Clear,clear sky
682,34946,48.367,-113.955,2023-07-31 00:00:00,Ridge,False,NRC,3665.0,302.7,301.26,1009,26,281.19,6,2.9,0.0,Clear,clear sky
683,34947,47.824,-116.614,2023-08-03 00:00:00,Ridge Creek,False,NRC,4474.0,305.81,303.6,1015,17,277.6,0,6.17,0.0,Clear,clear sky
684,34949,45.875,-107.517,2023-09-17 00:00:00,Dry Creek,True,NRC,1050.0,303.78,301.81,1012,16,275.12,0,1.55,0.0,Clear,clear sky
685,35351,31.205,-93.329,2023-08-27 00:00:00,Lions Camp Road,False,SAC,785.0,309.92,311.42,1008,33,291.01,29,2.04,0.0,Clouds,scattered clouds
686,35382,38.655,-108.333,2023-08-08 00:00:00,Little Mesa,True,RMC,4009.0,304.73,302.56,1010,13,273.01,1,5.27,0.0,Clear,clear sky
687,35384,33.333,-99.201,2023-09-20 00:00:00,Hook And Hail,True,SAC,400.0,304.67,306.44,1006,49,292.66,34,3.99,0.0,Clouds,scattered clouds
688,35578,48.284,-114.009,2023-08-17 00:00:00,Doris Point,True,NRC,1606.0,302.94,301.15,1012,17,275.29,0,3.09,0.0,Other,other
689,35579,47.961,-113.698,2023-07-31 00:00:00,Tin Soldier Complex,False,NRC,8165.0,298.78,298.03,1010,24,276.73,17,4.28,0.0,Clouds,few clouds
690,35580,46.19,-113.813,2023-07-21 00:00:00,Bowles Creek,False,NRC,6988.0,299.16,299.16,1016,53,288.85,51,1.44,1.07,Rain,moderate rain
691,35581,46.446,-114.893,2023-07-13 00:00:00,Little Bear,False,NRC,1221.0,297.74,297.06,1012,31,279.51,38,2.38,0.0,Clouds,scattered clouds
692,35582,46.992,-115.613,2023-07-27 00:00:00,Sawtooth,False,NRC,800.0,299.13,299.13,1014,23,276.42,0,2.64,0.0,Clear,clear sky
693,35583,47.742,-113.506,2023-08-10 00:00:00,Stadium Creek,False,NRC,426.0,287.02,286.55,1011,80,283.63,87,1.39,0.54,Rain,light rain
694,35584,45.732,-114.902,2023-08-12 00:00:00,Throng,False,NRC,134.0,296.76,296.04,1011,33,279.56,15,2.97,0.0,Clouds,few clouds
695,35585,46.15,-114.683,2023-08-17 00:00:00,Wahoo Peak,False,NRC,380.0,304.01,302.3,1013,24,281.12,0,2.74,0.0,Clear,clear sky
696,35586,48.269,-113.188,2023-08-01 00:00:00,Sidney,True,NRC,198.0,300.09,299.32,1012,24,277.83,48,3.06,0.0,Clouds,scattered clouds
697,35587,46.504,-114.976,2023-07-27 00:00:00,West Fork,False,NRC,1262.0,296.41,295.47,1014,26,275.86,0,3.23,0.0,Clear,clear sky
698,35588,46.711,-115.553,2023-08-03 00:00:00,Snowden,False,NRC,945.0,306.24,304.25,1011,21,281.01,59,2.61,0.0,Clouds,broken clouds
699,35593,33.028,-108.454,2023-07-27 00:00:00,Turkey,True,SWC,5620.0,301.35,300.03,1012,20,276.29,75,3.61,0.0,Clouds,broken clouds
700,35598,44.703,-113.742,2023-07-19 00:00:00,Hayden,True,GBC,24706.0,300.09,299.09,1011,16,272.28,0,3.63,0.0,Clear,clear sky
701,35607,34.159,-90.748,2023-09-19 00:00:00,Winding Road,True,SAC,193.0,299.13,299.13,1015,46,286.63,1,1.87,0.0,Clear,clear sky
702,35922,31.575,-89.761,2023-09-22 00:00:00,Haw Pond Rd Prentiss,True,SAC,145.0,304.68,304.31,1015,37,288.23,27,2.53,0.0,Clouds,scattered clouds
703,36224,31.72,-90.796,2023-09-18 00:00:00,Mcbride Rd,True,SAC,440.0,301.4,301.61,1014,47,289.02,1,1.98,0.0,Clear,clear sky
704,36586,32.277,-110.51,2023-09-15 00:00:00,Bolt,True,SWC,410.0,304.25,302.58,1009,25,281.92,59,4.21,0.0,Clouds,broken clouds
705,36794,43.371,-123.372,2023-08-24 00:00:00,Tyee Ridge Complex,True,NWCC,7946.0,299.41,299.41,1014,26,278.4,0,6.69,0.0,Clear,clear sky
706,36812,44.751,-115.389,2023-08-17 00:00:00,Chilcoot,False,GBC,685.0,301.73,300.59,1014,28,281.46,0,2.42,0.0,Clear,clear sky
707,36813,44.468,-115.844,2023-08-16 00:00:00,East,False,GBC,3313.0,302.34,300.97,1014,26,280.89,0,2.03,0.0,Clear,clear sky
708,36816,45.504,-115.315,2023-07-24 00:00:00,Elkhorn,False,GBC,26048.0,308.55,307.24,1008,24,284.91,100,2.34,0.0,Clouds,overcast clouds
709,36820,39.098,-109.045,2023-09-20 00:00:00,Border,True,RMC,1198.0,298.43,297.54,1008,20,273.88,57,2.91,0.0,Clouds,broken clouds
710,36823,38.72,-107.076,2023-07-26 00:00:00,Lowline,False,RMC,1999.0,296.95,296.06,1016,26,276.31,40,4.43,0.0,Clouds,scattered clouds
711,37530,48.722,-121.136,2023-08-02 00:00:00,Sourdough,True,NWCC,7377.0,297.43,297.04,1017,43,284.07,0,2.62,0.0,Clear,clear sky
712,37542,46.818,-114.577,2023-09-14 00:00:00,Lupine,False,NRC,158.0,290.66,289.85,1016,53,280.98,1,3.11,0.0,Clear,clear sky
713,37544,47.382,-114.806,2023-08-18 00:00:00,River Road East,True,NRC,17313.0,310.16,307.92,1003,16,280.2,1,3.88,0.0,Clear,clear sky
714,37648,33.295,-108.388,2023-07-27 00:00:00,Prior,False,SWC,12841.0,299.15,299.15,1016,33,281.65,77,2.87,0.0,Clouds,broken clouds
715,37673,47.936,-123.424,2023-09-07 00:00:00,Eagle Point,False,NWCC,128.0,284.07,283.15,1015,74,279.62,77,1.16,0.14,Rain,light rain
716,37674,48.042,-120.979,2023-07-27 00:00:00,Airplane Lake,False,NWCC,6956.0,289.17,287.92,1017,42,276.28,29,3.01,0.0,Clouds,scattered clouds
717,37675,48.5,-120.693,2023-08-15 00:00:00,Blue Lake,False,NWCC,1074.0,303.52,303.03,1015,38,287.62,5,2.48,0.0,Clear,clear sky
718,37676,48.379,-121.173,2023-08-25 00:00:00,Kindy Creek,False,NWCC,210.0,291.32,290.18,1016,38,276.79,0,1.06,0.0,Clear,clear sky
719,37678,48.284,-121.046,2023-08-10 00:00:00,Dome Peak,False,NWCC,1477.0,286.34,286.17,1012,94,285.4,99,1.91,0.32,Rain,light rain
720,37686,35.526,-112.356,2023-09-19 00:00:00,Mixon,False,SWC,597.0,299.08,298.25,1011,20,274.42,0,5.36,0.0,Clear,clear sky
721,37687,36.587,-114.335,2023-09-22 00:00:00,Huntsman,False,GBC,469.0,304.29,302.31,1004,19,277.96,3,7.09,0.0,Clear,clear sky
722,37694,37.362,-106.803,2023-08-06 00:00:00,Quartz Ridge,False,RMC,2850.0,295.4,294.2,1040,20,271.59,0,9.26,0.0,Clear,clear sky
723,37695,37.521,-107.3,2023-07-28 00:00:00,Bear Creek,False,RMC,1093.0,291.72,290.55,1018,35,275.98,74,1.78,0.0,Clouds,broken clouds
724,37879,31.09,-89.573,2023-09-30 00:00:00,Hwy 13 And Purvis,True,SAC,233.0,303.01,303.56,1015,47,290.49,20,1.45,0.0,Clouds,few clouds
725,38102,46.533,-121.775,2023-08-30 00:00:00,Cowlitz Complex,False,NWCC,731.0,289.25,288.77,1020,71,284.0,69,1.98,0.21,Rain,light rain
726,38350,42.426,-120.685,2023-09-18 00:00:00,Morgan,False,NWCC,2289.0,296.16,295.53,1013,39,281.47,75,1.89,0.96,Rain,light rain
727,38352,43.971,-122.546,2023-07-23 00:00:00,Bedrock,True,NWCC,31590.0,305.3,304.14,1014,30,285.55,0,3.3,0.0,Clear,clear sky
728,38361,31.731,-90.793,2023-09-30 00:00:00,Block Foster Rd,False,SAC,150.0,302.62,303.58,1015,51,291.43,0,2.68,0.0,Clear,clear sky
729,38362,29.319,-96.48,2023-09-26 00:00:00,Runway,True,SAC,4431.0,304.89,308.52,1014,56,295.03,99,1.98,0.0,Clouds,overcast clouds
730,38372,48.53,-114.855,2023-08-01 00:00:00,East Fork,True,NRC,5259.0,299.8,299.8,1012,20,275.01,6,3.24,0.0,Clear,clear sky
731,38625,40.708,-107.816,2023-09-29 00:00:00,Iron,True,RMC,7361.0,298.4,297.24,1005,10,265.58,0,6.03,0.0,Clear,clear sky
732,38628,42.236,-114.333,2023-08-24 00:00:00,Black Mountain,False,GBC,1311.0,298.38,297.64,1013,26,277.53,80,2.98,0.0,Clouds,broken clouds
733,38629,39.428,-110.16,2023-09-06 00:00:00,Light House Canyon,False,GBC,1962.0,294.98,293.87,1012,25,274.09,0,2.12,0.0,Clear,clear sky
734,38631,36.524,-118.639,2023-09-09 00:00:00,Redwood,False,ONCC,1957.0,296.08,295.45,1019,39,281.4,25,2.25,0.0,Clouds,scattered clouds
735,38839,43.969,-121.901,2023-09-17 00:00:00,Petes Lake,False,NWCC,3254.0,296.55,295.99,1014,40,282.2,13,3.65,0.0,Clouds,few clouds
736,38841,43.593,-122.619,2023-08-29 00:00:00,Grizzly,False,NWCC,324.0,291.83,291.16,1017,54,282.35,2,3.28,0.0,Clear,clear sky
737,38842,43.623,-122.571,2023-08-29 00:00:00,Brice Creek,False,NWCC,571.0,294.61,294.22,1017,54,284.92,2,3.28,0.0,Clear,clear sky
738,38843,43.704,-122.676,2023-08-29 00:00:00,Dinner,False,NWCC,304.0,295.59,295.3,1017,54,285.83,2,3.28,0.0,Clear,clear sky
739,38846,47.72,-123.508,2023-09-20 00:00:00,Delabarre,True,NWCC,4168.0,284.64,283.88,1017,78,280.94,100,3.26,0.45,Rain,light rain
740,38847,47.711,-123.588,2023-09-20 00:00:00,Low Divide,True,NWCC,341.0,283.35,282.46,1017,78,279.69,100,3.26,0.45,Rain,light rain
741,38853,30.981,-92.811,2023-08-24 00:00:00,Hwy 113,False,SAC,7124.0,310.01,311.58,1012,33,291.09,0,1.54,0.0,Clear,clear sky
742,39031,43.43,-122.736,2023-08-24 00:00:00,Chilcoot,True,NWCC,1940.0,296.26,295.41,1015,30,277.76,0,2.72,0.0,Clear,clear sky
743,39047,37.604,-108.603,2023-09-27 00:00:00,Hope,True,RMC,1290.0,296.05,295.05,1015,25,275.0,0,3.15,0.0,Clear,clear sky
744,39048,29.668,-94.152,2023-10-06 00:00:00,Star Lake,True,SAC,2381.0,298.04,298.62,1014,78,293.94,100,7.79,0.0,Clouds,overcast clouds
745,39207,34.886,-95.987,2023-10-02 00:00:00,Powerline,True,SAC,585.0,301.31,305.33,1019,78,297.11,0,0.0,0.0,Clear,clear sky
746,39383,29.853,-83.5,2023-10-07 00:00:00,Fish Creek 2,True,SAC,150.0,299.16,299.16,1013,74,294.17,80,2.45,0.0,Clouds,broken clouds
747,39507,44.222,-122.146,2023-08-09 00:00:00,Lookout,True,NWCC,25754.0,298.91,298.61,1013,41,284.68,37,2.75,0.0,Clouds,scattered clouds
748,39516,31.118,-92.569,2023-10-02 00:00:00,Claiborne,True,SAC,1636.0,304.16,305.04,1016,46,291.19,86,2.51,0.0,Clouds,overcast clouds
749,39518,35.066,-111.765,2023-09-28 00:00:00,Cecil,True,SWC,2180.0,295.78,294.52,1023,16,269.21,40,4.12,0.0,Other,other
750,39522,39.008,-111.347,2023-09-21 00:00:00,Box,False,GBC,2038.0,293.71,292.66,1006,32,276.46,99,2.99,0.42,Rain,light rain
751,39523,38.008,-111.331,2023-09-14 00:00:00,Steep Creek,False,GBC,343.0,287.31,286.24,1015,56,278.67,90,2.2,0.46,Rain,light rain
752,39561,45.458,-122.085,2023-08-25 00:00:00,Camp Creek,False,NWCC,2055.0,302.18,300.84,1008,26,280.75,3,2.04,0.0,Clear,clear sky
753,39562,42.936,-121.66,2023-09-23 00:00:00,Marsh,False,NWCC,2663.0,291.69,290.41,1014,31,274.26,0,2.53,0.0,Clear,clear sky
754,39568,35.522,-101.921,2023-10-10 00:00:00,N 287 Complex,True,SAC,592.0,299.68,299.68,1006,20,274.91,23,2.22,0.0,Clouds,few clouds
755,39571,34.243,-110.856,2023-09-01 00:00:00,Valentine,True,SWC,9644.0,299.17,299.17,1009,32,281.21,81,2.13,0.0,Clouds,broken clouds
756,39618,42.746,-124.344,2023-08-27 00:00:00,Anvil,False,NWCC,22170.0,288.36,288.05,1017,81,285.12,52,2.98,0.0,Clouds,broken clouds
757,39619,42.516,-124.037,2023-07-15 00:00:00,Flat,False,NWCC,34242.0,300.97,301.84,1015,55,291.11,7,6.51,0.0,Clear,clear sky
758,39621,41.37,-123.631,2023-08-17 00:00:00,2023 Srf Lightning Complex,False,ONCC,50198.0,305.71,306.25,1012,40,290.36,67,1.07,0.0,Clouds,broken clouds
759,39622,41.768,-123.046,2023-08-17 00:00:00,Happy Camp Complex,False,ONCC,21725.0,309.35,307.58,1013,20,282.84,67,1.2,0.0,Clouds,broken clouds
760,39623,40.522,-123.486,2023-08-17 00:00:00,South Fork Complex,False,ONCC,3929.0,304.56,303.12,1013,28,283.87,88,1.99,0.0,Clouds,overcast clouds
761,39624,30.673,-93.439,2023-08-22 00:00:00,Tiger Island,False,SAC,31290.0,308.11,314.12,1015,51,296.46,100,4.3,0.0,Clouds,overcast clouds
762,39626,34.261,-105.791,2023-10-03 00:00:00,Buford,True,SWC,2358.0,290.77,289.79,1010,46,279.02,46,8.77,0.0,Clouds,scattered clouds
763,39627,46.712,-87.947,2023-10-04 00:00:00,Yellow Dog,False,EACC,144.0,295.33,295.01,1013,54,285.59,82,4.34,0.0,Clouds,broken clouds
764,39631,31.808,-94.276,2023-10-19 00:00:00,Arcadia,True,SAC,144.0,294.76,294.41,1014,55,285.34,0,0.0,0.0,Clear,clear sky
765,39726,38.061,-119.991,2023-09-14 00:00:00,Quarry,True,ONCC,7296.0,294.48,293.69,1013,39,279.98,2,2.23,0.0,Clear,clear sky
766,39727,34.583,-111.254,2023-09-21 00:00:00,Still,False,SWC,11233.0,294.05,292.8,1009,23,272.28,17,5.49,0.0,Clouds,few clouds
767,39877,37.994,-105.03,2023-10-23 00:00:00,Saint Charles,True,RMC,492.0,287.98,286.12,1006,23,267.74,20,1.26,0.0,Clouds,few clouds
768,39881,29.786,-92.079,2023-10-24 00:00:00,H&H Complex,True,SAC,10559.0,298.67,299.63,1016,90,296.91,0,3.83,0.0,Clear,clear sky
769,39883,34.863,-85.409,2023-10-23 00:00:00,Walker Sr 157,False,SAC,500.0,288.94,288.04,1017,56,280.19,69,2.83,0.0,Clouds,broken clouds
770,39884,36.718,-118.883,2023-10-11 00:00:00,Rabbit,True,ONCC,2850.0,283.58,282.19,1011,58,275.68,0,2.81,0.0,Clear,clear sky
771,39887,33.0208333,-89.2386111,2023-10-28 00:00:00,Webb Rd,True,SAC,119.0,298.54,299.3,1018,83,295.44,68,2.61,0.0,Clouds,broken clouds
772,39888,36.8544444,-83.6772222,2023-10-28 00:00:00,Yellow Gate #2,True,SAC,365.0,293.44,293.46,1021,74,288.66,88,1.54,0.0,Clouds,overcast clouds
773,39889,31.0927778,-89.0261111,2023-10-29 00:00:00,361,True,SAC,300.0,297.44,297.65,1018,66,290.69,15,2.78,0.0,Clouds,few clouds
774,39893,34.981,-85.484,2023-11-01 00:00:00,Egypt Hollow Rd,False,ONCC,420.0,278.99,278.99,1021,51,270.04,0,0.45,0.0,Clear,clear sky
775,39983,35.16,-83.778,2023-11-06 00:00:00,Collet Ridge,False,SAC,4769.0,281.86,281.86,1020,65,275.66,0,0.0,0.0,Clear,clear sky
776,39984,37.269,-82.08,2023-11-05 00:00:00,Fish And Chips,True,SAC,835.0,284.83,283.91,1021,71,279.75,13,3.2,0.0,Clouds,few clouds
777,39985,37.294,-82.152,2023-10-30 00:00:00,Poplar Creek,True,SAC,350.0,293.94,294.11,1016,78,289.97,51,1.69,0.0,Clouds,broken clouds
778,39986,32.441,-89.69,2023-10-21 00:00:00,John Pope Rd 2,True,SAC,129.0,298.27,297.88,1008,40,283.73,0,3.59,0.0,Clear,clear sky
779,40021,37.378,-82.953,2023-11-06 00:00:00,Consol,True,SAC,654.0,285.67,284.47,1020,57,277.39,0,1.91,0.0,Clear,clear sky
780,40022,37.579,-86.288,2023-11-06 00:00:00,Hilton Mill Road,True,SAC,120.0,287.47,286.45,1019,57,279.07,1,2.71,0.0,Clear,clear sky
781,40023,37.163,-83.132,2023-11-03 00:00:00,Sexton Branch,True,SAC,195.0,279.75,278.14,1030,47,269.7,0,2.26,0.0,Clear,clear sky
782,40024,37.12,-83.191,2023-11-07 00:00:00,Short Branch Road,True,SAC,150.0,290.07,289.25,1015,55,280.98,20,3.81,0.0,Clouds,few clouds
783,40025,37.412,-82.162,2023-11-07 00:00:00,Jones Fork Road,True,SAC,262.0,288.44,288.11,1015,80,285.01,33,3.93,0.0,Clouds,scattered clouds
784,40026,36.773,-83.652,2023-11-03 00:00:00,Bradford Town,True,SAC,1850.0,280.05,279.22,1030,52,271.15,0,1.54,0.0,Clear,clear sky
785,40027,37.311,-83.103,2023-11-05 00:00:00,Cockrells Trace Road,True,SAC,360.0,287.16,285.71,1020,42,274.46,33,3.08,0.0,Clouds,scattered clouds
786,40028,37.475,-82.203,2023-11-05 00:00:00,Ash Lick Fork,True,SAC,300.0,286.35,285.58,1021,71,281.21,13,3.2,0.0,Clouds,few clouds
787,40029,37.376,-82.217,2023-11-06 00:00:00,Big Hackneys Creek,True,SAC,182.0,286.07,285.04,1020,62,278.97,0,2.11,0.0,Clear,clear sky
788,40030,37.375,-83.437,2023-11-03 00:00:00,Bowlings Creek,True,SAC,173.0,280.99,279.04,1029,40,268.8,0,3.05,0.0,Clear,clear sky
789,40031,36.713,-83.66,2023-11-04 00:00:00,Hwy 1534,True,SAC,258.0,283.82,282.3,1027,52,274.38,0,0.0,0.0,Clear,clear sky
790,40032,36.688,-84.101,2023-11-04 00:00:00,Lucy,True,SAC,558.0,284.34,282.14,1026,24,265.48,0,0.0,0.0,Clear,clear sky
791,40033,37.483,-83.374,2023-11-05 00:00:00,Markham Fork Road,True,SAC,110.0,288.68,287.36,1021,41,275.5,0,2.06,0.0,Clear,clear sky
792,40034,37.377,-82.337,2023-11-07 00:00:00,Left Fork,True,SAC,177.0,288.99,288.04,1014,54,279.71,37,3.93,0.0,Clouds,scattered clouds
793,40035,37.341,-83.43,2023-11-09 00:00:00,Feb Fork Road,True,SAC,300.0,296.39,295.97,1010,46,284.14,0,4.87,0.0,Clear,clear sky
794,40036,37.532,-83.242,2023-11-09 00:00:00,Press Howard,True,SAC,118.0,295.86,295.47,1011,49,284.61,0,2.06,0.0,Clear,clear sky
795,40037,37.511,-82.695,2023-11-09 00:00:00,Junior Hunter Road,True,SAC,330.0,295.07,294.52,1012,46,282.94,0,2.57,0.0,Clear,clear sky
796,40038,34.644,-88.163,2023-11-04 00:00:00,2 Co Road 99,True,SAC,269.0,287.87,286.42,1025,39,274.07,0,2.53,0.0,Clear,clear sky
797,40039,33.834,-89.49,2023-11-06 00:00:00,Co Rd 308,True,SAC,168.0,293.3,292.7,1018,51,282.86,0,0.52,0.0,Clear,clear sky
798,40040,32.159,-90.343,2023-11-03 00:00:00,West Flowers Road,True,SAC,130.0,285.24,283.47,1027,37,271.25,0,1.64,0.0,Clear,clear sky
799,40041,32.358,-89.021,2023-11-05 00:00:00,Hickory Little Rock,True,SAC,105.0,289.58,288.74,1021,56,280.79,0,1.68,0.0,Clear,clear sky
800,40042,32.724,-89.899,2023-11-05 00:00:00,Mount Pilgrim Rd,True,SAC,103.0,290.46,289.32,1021,41,277.1,0,1.71,0.0,Clear,clear sky
801,40043,32.981,-89.688,2023-11-07 00:00:00,Co Rd 4167,True,SAC,137.0,293.0,292.61,1016,60,285.02,0,2.57,0.0,Clear,clear sky
802,40044,32.42,-84.558,2023-11-02 00:00:00,Rabbit Road,True,SAC,108.0,279.93,278.47,1027,52,271.05,0,2.13,0.0,Clear,clear sky
803,40045,36.129,-84.395,2023-11-05 00:00:00,Tioga,True,SAC,475.0,283.62,282.42,1022,65,277.33,0,0.0,0.0,Clear,clear sky
804,40046,37.235,-80.617,2023-10-29 00:00:00,Parrott River,True,SAC,536.0,292.34,292.22,1021,73,287.39,0,2.06,0.0,Clear,clear sky
805,40047,37.269,-82.08,2023-11-01 00:00:00,Watkins Branch,True,SAC,150.0,277.79,275.46,1019,92,276.6,14,2.69,0.0,Clouds,few clouds
806,40048,30.89,-92.693,2023-10-26 00:00:00,West River Road,True,SAC,323.0,300.82,301.57,1018,54,290.68,0,0.0,0.0,Clear,clear sky
807,40059,39.145,-86.239,2023-11-09 00:00:00,Green,True,EACC,140.0,295.8,295.92,1005,69,289.83,36,4.58,0.0,Clouds,scattered clouds
808,40060,38.244,-81.361,2023-11-08 00:00:00,Five Mile,True,EACC,300.0,291.71,291.48,1015,71,286.36,23,2.01,0.0,Clouds,few clouds
809,40061,41.859,-123.834,2023-08-16 00:00:00,Smith River Complex,False,ONCC,95107.0,302.99,305.68,1015,60,294.39,49,2.04,0.0,Clouds,scattered clouds
810,40064,37.309,-106.845,2023-10-24 00:00:00,Mill Creek 2,False,RMC,146.0,282.73,279.35,1024,38,269.58,0,7.72,0.0,Clear,clear sky
811,40069,33.438,-116.823,2023-10-30 00:00:00,Highland,True,ONCC,2487.0,292.26,290.7,1015,18,268.05,0,1.16,0.0,Clear,clear sky
812,40855,30.292,-85.971,2023-11-02 00:00:00,Wild Heron Way,False,SAC,336.0,285.17,283.34,1024,35,270.53,0,3.6,0.0,Clear,clear sky
813,40856,35.187,-84.318,2023-11-07 00:00:00,Buck Bald,True,SAC,573.0,291.52,290.77,1016,52,281.5,0,2.66,0.0,Clear,clear sky
814,40857,37.527,-83.675,2023-11-13 00:00:00,South Fork,True,SAC,176.0,284.42,282.93,1028,51,274.66,0,2.92,0.0,Clear,clear sky
815,40858,37.386,-82.189,2023-11-14 00:00:00,Henry Branch,True,SAC,210.0,285.7,285.15,1026,82,282.71,30,2.9,0.0,Clouds,scattered clouds
816,40859,37.043,-82.879,2023-11-14 00:00:00,Little Shepherd Trail,True,SAC,199.0,284.25,282.51,1027,42,271.99,17,1.97,0.0,Clouds,few clouds
817,40860,36.974,-83.738,2023-11-10 00:00:00,Mills Creek Road,True,SAC,567.0,291.17,290.88,1017,71,285.84,99,3.55,0.0,Clouds,overcast clouds
818,40861,36.137,-81.499,2023-11-08 00:00:00,Tripplett,True,SAC,107.0,288.91,288.45,1019,73,284.09,0,0.0,0.0,Clear,clear sky
819,40862,36.53,-83.062,2023-11-14 00:00:00,Turkey Creek Road,True,SAC,175.0,285.62,284.02,1026,42,273.08,65,2.5,0.0,Clouds,broken clouds
820,40863,34.96,-83.113,2023-11-05 00:00:00,Mill Mountain,True,SAC,990.0,282.52,282.52,1021,40,270.02,0,0.6,0.0,Clear,clear sky
821,40864,36.866,-83.514,2023-11-08 00:00:00,Baker Branch,True,SAC,1288.0,291.81,291.09,1017,52,281.77,40,0.0,0.0,Clouds,scattered clouds
822,40865,35.101,-84.368,2023-11-08 00:00:00,Tennessee 68,True,SAC,375.0,292.57,292.13,1016,60,284.61,0,1.79,0.0,Clear,clear sky
823,40866,37.494,-82.083,2023-11-12 00:00:00,Hurricane Creek 2,True,SAC,150.0,281.6,279.92,1028,94,280.69,99,2.81,0.0,Clouds,overcast clouds
824,40867,36.775,-83.207,2023-11-08 00:00:00,Cranks,True,SAC,434.0,291.68,291.02,1017,55,282.48,40,0.0,0.0,Clouds,scattered clouds
825,40868,36.745,-82.304,2023-11-09 00:00:00,Fugate Gate,True,SAC,385.0,293.62,293.16,1012,55,284.28,1,2.8,0.0,Clear,clear sky
826,40869,36.85,-83.133,2023-11-05 00:00:00,Robin Lane,True,SAC,240.0,285.31,283.78,1021,46,274.05,8,2.54,0.0,Clear,clear sky
827,40870,35.289,-83.235,2023-11-06 00:00:00,East Fork,True,SAC,310.0,285.26,284.01,1020,57,277.01,0,3.6,0.0,Clear,clear sky
828,40871,37.601,-82.385,2023-11-11 00:00:00,Pinson Fork,True,SAC,210.0,277.85,277.85,1026,98,277.56,0,0.0,0.0,Clear,clear sky
829,40872,37.248,-83.22,2023-11-11 00:00:00,Town Mountain 2,True,SAC,198.0,280.88,280.88,1025,85,278.52,99,1.32,0.0,Clouds,overcast clouds
830,40873,36.649,-83.962,2023-11-10 00:00:00,Mud Creek 2,True,SAC,200.0,291.44,291.34,1017,77,287.34,100,3.23,0.29,Rain,light rain
831,40874,36.185,-81.519,2023-11-08 00:00:00,Elk Creek,True,SAC,225.0,288.5,287.97,1019,72,283.49,0,0.0,0.0,Clear,clear sky
832,40875,37.499,-82.947,2023-11-07 00:00:00,Signal Knob,True,SAC,875.0,290.43,289.6,1014,53,280.77,35,4.16,0.0,Clouds,scattered clouds
833,40876,36.714,-83.341,2023-11-09 00:00:00,Smith,True,SAC,275.0,294.63,294.03,1014,46,282.54,0,0.0,0.0,Clear,clear sky
834,40877,38.611,-79.185,2023-11-08 00:00:00,Heavener Mountain,True,SAC,1078.0,287.94,287.28,1013,69,282.32,2,1.91,0.0,Clear,clear sky
835,40878,36.206,-84.154,2023-11-05 00:00:00,Brogan Lane,True,SAC,397.0,284.98,283.76,1023,59,277.24,75,0.0,0.0,Clouds,broken clouds
836,40879,31.627,-90.291,2023-11-08 00:00:00,Autrey Lane,True,SAC,277.0,296.02,295.93,1016,60,287.85,1,2.92,0.0,Clear,clear sky
837,40880,37.349,-82.301,2023-11-10 00:00:00,Beaver Creek Road,True,SAC,297.0,289.04,288.83,1018,82,285.97,100,2.94,0.11,Rain,light rain
838,40881,37.385,-82.239,2023-11-09 00:00:00,Peddler Fork,True,SAC,902.0,293.88,293.42,1011,54,284.25,0,4.25,0.0,Clear,clear sky
839,40882,37.623,-82.344,2023-11-09 00:00:00,Sidney,True,SAC,1833.0,294.08,294.11,989,72,288.85,0,0.45,0.0,Clear,clear sky
840,40883,37.341,-83.251,2023-11-09 00:00:00,Coal Ridge Drive 2,True,SAC,205.0,296.11,295.66,1010,46,283.88,0,4.87,0.0,Clear,clear sky
841,40884,37.712,-83.05,2023-11-10 00:00:00,Spurlock,True,SAC,300.0,289.74,289.07,1018,62,282.44,98,3.01,0.0,Clouds,overcast clouds
842,40885,37.527,-83.457,2023-11-09 00:00:00,Belcher Fork Road,True,SAC,482.0,296.37,296.03,1011,49,285.07,0,2.06,0.0,Clear,clear sky
843,40886,37.767,-82.976,2023-11-10 00:00:00,Upper Mash Fork Road,True,SAC,200.0,288.45,287.55,1019,58,280.24,86,3.13,0.0,Clouds,overcast clouds
844,40887,37.162,-82.733,2023-11-10 00:00:00,Kona,True,SAC,225.0,290.14,290.17,1018,87,287.96,98,3.22,0.0,Clouds,overcast clouds
845,40888,37.024,-82.879,2023-11-07 00:00:00,Delta Drive,True,SAC,375.0,289.12,288.21,1015,55,280.1,21,3.61,0.0,Clouds,few clouds
